,Category,Time,PdDistrict,Count,DayOfWeek
576,ASSAULT,05,INGLESIDE,2,Monday
577,ASSAULT,05,INGLESIDE,1,Saturday
578,ASSAULT,05,INGLESIDE,2,Sunday
579,ASSAULT,05,INGLESIDE,4,Thursday
580,ASSAULT,05,INGLESIDE,5,Tuesday
581,ASSAULT,05,MISSION,3,Friday
582,ASSAULT,05,MISSION,4,Saturday
583,ASSAULT,05,MISSION,4,Sunday
584,ASSAULT,05,MISSION,1,Tuesday
585,ASSAULT,05,MISSION,5,Wednesday
586,ASSAULT,05,NORTHERN,1,Friday
587,ASSAULT,05,NORTHERN,2,Monday
588,ASSAULT,05,NORTHERN,9,Saturday
589,ASSAULT,05,NORTHERN,1,Sunday
590,ASSAULT,05,NORTHERN,1,Thursday
591,ASSAULT,05,NORTHERN,2,Tuesday
592,ASSAULT,05,NORTHERN,2,Wednesday
593,ASSAULT,05,PARK,3,Monday
594,ASSAULT,05,PARK,1,Sunday
595,ASSAULT,05,PARK,1,Thursday
596,ASSAULT,05,PARK,2,Wednesday
597,ASSAULT,05,RICHMOND,1,Monday
598,ASSAULT,05,RICHMOND,1,Saturday
599,ASSAULT,05,RICHMOND,6,Thursday
600,ASSAULT,05,SOUTHERN,1,Friday
601,ASSAULT,05,SOUTHERN,5,Monday
602,ASSAULT,05,SOUTHERN,5,Saturday
603,ASSAULT,05,SOUTHERN,3,Sunday
604,ASSAULT,05,SOUTHERN,6,Thursday
605,ASSAULT,05,SOUTHERN,3,Tuesday
606,ASSAULT,05,TARAVAL,2,Sunday
607,ASSAULT,05,TARAVAL,1,Tuesday
608,ASSAULT,05,TARAVAL,1,Wednesday
609,ASSAULT,05,TENDERLOIN,10,Friday
610,ASSAULT,05,TENDERLOIN,2,Monday
611,ASSAULT,05,TENDERLOIN,2,Saturday
612,ASSAULT,05,TENDERLOIN,1,Sunday
613,ASSAULT,05,TENDERLOIN,1,Thursday
614,ASSAULT,05,TENDERLOIN,2,Tuesday
615,ASSAULT,05,TENDERLOIN,2,Wednesday
616,ASSAULT,06,BAYVIEW,3,Friday
617,ASSAULT,06,BAYVIEW,4,Monday
618,ASSAULT,06,BAYVIEW,5,Saturday
619,ASSAULT,06,BAYVIEW,2,Sunday
620,ASSAULT,06,BAYVIEW,5,Thursday
621,ASSAULT,06,BAYVIEW,4,Tuesday
622,ASSAULT,06,BAYVIEW,4,Wednesday
623,ASSAULT,06,CENTRAL,4,Friday
624,ASSAULT,06,CENTRAL,2,Monday
625,ASSAULT,06,CENTRAL,2,Saturday
626,ASSAULT,06,CENTRAL,3,Sunday
627,ASSAULT,06,CENTRAL,5,Thursday
628,ASSAULT,06,CENTRAL,2,Tuesday
629,ASSAULT,06,CENTRAL,3,Wednesday
630,ASSAULT,06,INGLESIDE,2,Friday
631,ASSAULT,06,INGLESIDE,1,Monday
632,ASSAULT,06,INGLESIDE,5,Saturday
633,ASSAULT,06,INGLESIDE,8,Sunday
634,ASSAULT,06,INGLESIDE,5,Thursday
635,ASSAULT,06,INGLESIDE,1,Tuesday
636,ASSAULT,06,INGLESIDE,3,Wednesday
637,ASSAULT,06,MISSION,9,Friday
638,ASSAULT,06,MISSION,11,Monday
639,ASSAULT,06,MISSION,3,Saturday
640,ASSAULT,06,MISSION,4,Sunday
641,ASSAULT,06,MISSION,8,Thursday
642,ASSAULT,06,MISSION,4,Tuesday
643,ASSAULT,06,MISSION,8,Wednesday
644,ASSAULT,06,NORTHERN,4,Friday
645,ASSAULT,06,NORTHERN,10,Monday
646,ASSAULT,06,NORTHERN,3,Saturday
647,ASSAULT,06,NORTHERN,4,Sunday
648,ASSAULT,06,NORTHERN,2,Thursday
649,ASSAULT,06,NORTHERN,2,Tuesday
650,ASSAULT,06,NORTHERN,3,Wednesday
651,ASSAULT,06,PARK,4,Friday
652,ASSAULT,06,PARK,3,Sunday
653,ASSAULT,06,PARK,3,Tuesday
654,ASSAULT,06,RICHMOND,1,Friday
655,ASSAULT,06,RICHMOND,1,Monday
656,ASSAULT,06,RICHMOND,2,Sunday
657,ASSAULT,06,SOUTHERN,7,Friday
658,ASSAULT,06,SOUTHERN,6,Monday
659,ASSAULT,06,SOUTHERN,2,Saturday
660,ASSAULT,06,SOUTHERN,3,Sunday
661,ASSAULT,06,SOUTHERN,9,Thursday
662,ASSAULT,06,SOUTHERN,6,Tuesday
663,ASSAULT,06,SOUTHERN,14,Wednesday
664,ASSAULT,06,TARAVAL,6,Friday
665,ASSAULT,06,TARAVAL,4,Thursday
666,ASSAULT,06,TARAVAL,3,Tuesday
667,ASSAULT,06,TARAVAL,2,Wednesday
668,ASSAULT,06,TENDERLOIN,4,Friday
669,ASSAULT,06,TENDERLOIN,1,Monday
670,ASSAULT,06,TENDERLOIN,4,Saturday
671,ASSAULT,06,TENDERLOIN,1,Sunday
672,ASSAULT,06,TENDERLOIN,2,Thursday
673,ASSAULT,06,TENDERLOIN,2,Tuesday
674,ASSAULT,06,TENDERLOIN,1,Wednesday
675,ASSAULT,07,BAYVIEW,8,Friday
676,ASSAULT,07,BAYVIEW,4,Monday
677,ASSAULT,07,BAYVIEW,3,Saturday
678,ASSAULT,07,BAYVIEW,3,Sunday
679,ASSAULT,07,BAYVIEW,6,Thursday
680,ASSAULT,07,BAYVIEW,4,Tuesday
681,ASSAULT,07,BAYVIEW,5,Wednesday
682,ASSAULT,07,CENTRAL,6,Friday
683,ASSAULT,07,CENTRAL,2,Monday
684,ASSAULT,07,CENTRAL,5,Saturday
685,ASSAULT,07,CENTRAL,3,Sunday
686,ASSAULT,07,CENTRAL,4,Thursday
687,ASSAULT,07,CENTRAL,7,Tuesday
688,ASSAULT,07,CENTRAL,5,Wednesday
689,ASSAULT,07,INGLESIDE,15,Friday
690,ASSAULT,07,INGLESIDE,5,Monday
691,ASSAULT,07,INGLESIDE,4,Saturday
692,ASSAULT,07,INGLESIDE,1,Sunday
693,ASSAULT,07,INGLESIDE,5,Thursday
694,ASSAULT,07,INGLESIDE,2,Tuesday
695,ASSAULT,07,INGLESIDE,7,Wednesday
696,ASSAULT,07,MISSION,5,Friday
697,ASSAULT,07,MISSION,9,Monday
698,ASSAULT,07,MISSION,4,Saturday
699,ASSAULT,07,MISSION,9,Sunday
700,ASSAULT,07,MISSION,7,Thursday
701,ASSAULT,07,MISSION,16,Tuesday
702,ASSAULT,07,MISSION,9,Wednesday
703,ASSAULT,07,NORTHERN,10,Friday
704,ASSAULT,07,NORTHERN,5,Monday
705,ASSAULT,07,NORTHERN,7,Saturday
706,ASSAULT,07,NORTHERN,2,Sunday
707,ASSAULT,07,NORTHERN,2,Thursday
708,ASSAULT,07,NORTHERN,8,Tuesday
709,ASSAULT,07,NORTHERN,3,Wednesday
710,ASSAULT,07,PARK,6,Friday
711,ASSAULT,07,PARK,2,Saturday
712,ASSAULT,07,PARK,2,Sunday
713,ASSAULT,07,PARK,5,Tuesday
714,ASSAULT,07,PARK,6,Wednesday
715,ASSAULT,07,RICHMOND,4,Friday
716,ASSAULT,07,RICHMOND,1,Monday
717,ASSAULT,07,RICHMOND,3,Thursday
718,ASSAULT,07,RICHMOND,1,Wednesday
719,ASSAULT,07,SOUTHERN,13,Friday
720,ASSAULT,07,SOUTHERN,13,Monday
721,ASSAULT,07,SOUTHERN,4,Saturday
722,ASSAULT,07,SOUTHERN,12,Sunday
723,ASSAULT,07,SOUTHERN,17,Thursday
724,ASSAULT,07,SOUTHERN,8,Tuesday
725,ASSAULT,07,SOUTHERN,7,Wednesday
726,ASSAULT,07,TARAVAL,2,Friday
727,ASSAULT,07,TARAVAL,2,Saturday
728,ASSAULT,07,TARAVAL,2,Sunday
729,ASSAULT,07,TARAVAL,5,Thursday
730,ASSAULT,07,TARAVAL,6,Tuesday
731,ASSAULT,07,TARAVAL,1,Wednesday
732,ASSAULT,07,TENDERLOIN,3,Friday
733,ASSAULT,07,TENDERLOIN,6,Monday
734,ASSAULT,07,TENDERLOIN,5,Saturday
735,ASSAULT,07,TENDERLOIN,3,Sunday
736,ASSAULT,07,TENDERLOIN,3,Thursday
737,ASSAULT,07,TENDERLOIN,8,Tuesday
738,ASSAULT,07,TENDERLOIN,4,Wednesday
739,ASSAULT,08,BAYVIEW,9,Friday
740,ASSAULT,08,BAYVIEW,6,Monday
741,ASSAULT,08,BAYVIEW,7,Saturday
742,ASSAULT,08,BAYVIEW,11,Sunday
743,ASSAULT,08,BAYVIEW,10,Thursday
744,ASSAULT,08,BAYVIEW,8,Tuesday
745,ASSAULT,08,BAYVIEW,10,Wednesday
746,ASSAULT,08,CENTRAL,7,Friday
747,ASSAULT,08,CENTRAL,3,Monday
748,ASSAULT,08,CENTRAL,9,Saturday
749,ASSAULT,08,CENTRAL,5,Sunday
750,ASSAULT,08,CENTRAL,1,Thursday
751,ASSAULT,08,CENTRAL,12,Tuesday
752,ASSAULT,08,CENTRAL,4,Wednesday
753,ASSAULT,08,INGLESIDE,7,Friday
754,ASSAULT,08,INGLESIDE,11,Monday
755,ASSAULT,08,INGLESIDE,3,Saturday
756,ASSAULT,08,INGLESIDE,6,Sunday
757,ASSAULT,08,INGLESIDE,6,Thursday
758,ASSAULT,08,INGLESIDE,6,Tuesday
759,ASSAULT,08,INGLESIDE,7,Wednesday
760,ASSAULT,08,MISSION,4,Friday
761,ASSAULT,08,MISSION,9,Monday
762,ASSAULT,08,MISSION,10,Saturday
763,ASSAULT,08,MISSION,9,Sunday
764,ASSAULT,08,MISSION,10,Thursday
765,ASSAULT,08,MISSION,14,Tuesday
766,ASSAULT,08,MISSION,9,Wednesday
767,ASSAULT,08,NORTHERN,7,Friday
768,ASSAULT,08,NORTHERN,6,Monday
769,ASSAULT,08,NORTHERN,9,Saturday
770,ASSAULT,08,NORTHERN,10,Sunday
771,ASSAULT,08,NORTHERN,3,Thursday
772,ASSAULT,08,NORTHERN,3,Tuesday
773,ASSAULT,08,NORTHERN,14,Wednesday
774,ASSAULT,08,PARK,1,Friday
775,ASSAULT,08,PARK,1,Monday
776,ASSAULT,08,PARK,4,Saturday
777,ASSAULT,08,PARK,7,Thursday
778,ASSAULT,08,PARK,1,Tuesday
779,ASSAULT,08,PARK,5,Wednesday
780,ASSAULT,08,RICHMOND,2,Friday
781,ASSAULT,08,RICHMOND,4,Monday
782,ASSAULT,08,RICHMOND,1,Saturday
783,ASSAULT,08,RICHMOND,3,Thursday
784,ASSAULT,08,RICHMOND,4,Wednesday
785,ASSAULT,08,SOUTHERN,10,Friday
786,ASSAULT,08,SOUTHERN,17,Monday
787,ASSAULT,08,SOUTHERN,10,Saturday
788,ASSAULT,08,SOUTHERN,8,Sunday
789,ASSAULT,08,SOUTHERN,17,Thursday
790,ASSAULT,08,SOUTHERN,24,Tuesday
791,ASSAULT,08,SOUTHERN,10,Wednesday
792,ASSAULT,08,TARAVAL,4,Monday
793,ASSAULT,08,TARAVAL,4,Saturday
794,ASSAULT,08,TARAVAL,3,Sunday
795,ASSAULT,08,TARAVAL,4,Thursday
796,ASSAULT,08,TARAVAL,1,Tuesday
797,ASSAULT,08,TARAVAL,6,Wednesday
798,ASSAULT,08,TENDERLOIN,1,Friday
799,ASSAULT,08,TENDERLOIN,6,Monday
800,ASSAULT,08,TENDERLOIN,2,Saturday
801,ASSAULT,08,TENDERLOIN,12,Sunday
802,ASSAULT,08,TENDERLOIN,5,Thursday
803,ASSAULT,08,TENDERLOIN,4,Tuesday
804,ASSAULT,08,TENDERLOIN,7,Wednesday
805,ASSAULT,09,BAYVIEW,8,Friday
806,ASSAULT,09,BAYVIEW,9,Monday
807,ASSAULT,09,BAYVIEW,7,Saturday
808,ASSAULT,09,BAYVIEW,6,Sunday
809,ASSAULT,09,BAYVIEW,1,Thursday
810,ASSAULT,09,BAYVIEW,11,Tuesday
811,ASSAULT,09,BAYVIEW,5,Wednesday
812,ASSAULT,09,CENTRAL,8,Friday
813,ASSAULT,09,CENTRAL,9,Monday
814,ASSAULT,09,CENTRAL,3,Sunday
815,ASSAULT,09,CENTRAL,7,Thursday
816,ASSAULT,09,CENTRAL,10,Tuesday
817,ASSAULT,09,CENTRAL,7,Wednesday
818,ASSAULT,09,INGLESIDE,3,Friday
819,ASSAULT,09,INGLESIDE,9,Monday
820,ASSAULT,09,INGLESIDE,11,Saturday
821,ASSAULT,09,INGLESIDE,12,Sunday
822,ASSAULT,09,INGLESIDE,10,Thursday
823,ASSAULT,09,INGLESIDE,7,Tuesday
824,ASSAULT,09,INGLESIDE,4,Wednesday
825,ASSAULT,09,MISSION,19,Friday
826,ASSAULT,09,MISSION,15,Monday
827,ASSAULT,09,MISSION,6,Saturday
828,ASSAULT,09,MISSION,4,Sunday
829,ASSAULT,09,MISSION,16,Thursday
830,ASSAULT,09,MISSION,18,Tuesday
831,ASSAULT,09,MISSION,15,Wednesday
832,ASSAULT,09,NORTHERN,8,Friday
833,ASSAULT,09,NORTHERN,6,Monday
834,ASSAULT,09,NORTHERN,8,Saturday
835,ASSAULT,09,NORTHERN,5,Sunday
836,ASSAULT,09,NORTHERN,10,Thursday
837,ASSAULT,09,NORTHERN,8,Tuesday
838,ASSAULT,09,NORTHERN,8,Wednesday
839,ASSAULT,09,PARK,4,Friday
840,ASSAULT,09,PARK,2,Monday
841,ASSAULT,09,PARK,1,Saturday
842,ASSAULT,09,PARK,3,Sunday
843,ASSAULT,09,PARK,3,Thursday
844,ASSAULT,09,PARK,4,Wednesday
845,ASSAULT,09,RICHMOND,2,Friday
846,ASSAULT,09,RICHMOND,2,Saturday
847,ASSAULT,09,RICHMOND,2,Sunday
848,ASSAULT,09,RICHMOND,4,Thursday
849,ASSAULT,09,RICHMOND,1,Tuesday
850,ASSAULT,09,RICHMOND,1,Wednesday
851,ASSAULT,09,SOUTHERN,15,Friday
852,ASSAULT,09,SOUTHERN,15,Monday
853,ASSAULT,09,SOUTHERN,16,Saturday
854,ASSAULT,09,SOUTHERN,7,Sunday
855,ASSAULT,09,SOUTHERN,16,Thursday
856,ASSAULT,09,SOUTHERN,12,Tuesday
857,ASSAULT,09,SOUTHERN,12,Wednesday
858,ASSAULT,09,TARAVAL,2,Friday
859,ASSAULT,09,TARAVAL,3,Monday
860,ASSAULT,09,TARAVAL,8,Saturday
861,ASSAULT,09,TARAVAL,5,Sunday
862,ASSAULT,09,TARAVAL,9,Thursday
863,ASSAULT,09,TARAVAL,3,Tuesday
864,ASSAULT,09,TARAVAL,6,Wednesday
865,ASSAULT,09,TENDERLOIN,5,Friday
866,ASSAULT,09,TENDERLOIN,9,Monday
867,ASSAULT,09,TENDERLOIN,3,Saturday
868,ASSAULT,09,TENDERLOIN,4,Sunday
869,ASSAULT,09,TENDERLOIN,6,Thursday
870,ASSAULT,09,TENDERLOIN,8,Tuesday
871,ASSAULT,09,TENDERLOIN,8,Wednesday
872,ASSAULT,10,BAYVIEW,17,Friday
873,ASSAULT,10,BAYVIEW,6,Monday
874,ASSAULT,10,BAYVIEW,13,Saturday
875,ASSAULT,10,BAYVIEW,8,Sunday
876,ASSAULT,10,BAYVIEW,8,Thursday
877,ASSAULT,10,BAYVIEW,15,Tuesday
878,ASSAULT,10,BAYVIEW,14,Wednesday
879,ASSAULT,10,CENTRAL,4,Friday
880,ASSAULT,10,CENTRAL,15,Monday
881,ASSAULT,10,CENTRAL,5,Saturday
882,ASSAULT,10,CENTRAL,2,Sunday
883,ASSAULT,10,CENTRAL,4,Thursday
884,ASSAULT,10,CENTRAL,2,Tuesday
885,ASSAULT,10,CENTRAL,11,Wednesday
886,ASSAULT,10,INGLESIDE,6,Friday
887,ASSAULT,10,INGLESIDE,7,Monday
888,ASSAULT,10,INGLESIDE,10,Saturday
889,ASSAULT,10,INGLESIDE,8,Sunday
890,ASSAULT,10,INGLESIDE,11,Thursday
891,ASSAULT,10,INGLESIDE,5,Tuesday
892,ASSAULT,10,INGLESIDE,5,Wednesday
893,ASSAULT,10,MISSION,22,Friday
894,ASSAULT,10,MISSION,8,Monday
895,ASSAULT,10,MISSION,13,Saturday
896,ASSAULT,10,MISSION,8,Sunday
897,ASSAULT,10,MISSION,8,Thursday
898,ASSAULT,10,MISSION,12,Tuesday
899,ASSAULT,10,MISSION,10,Wednesday
900,ASSAULT,10,NORTHERN,12,Friday
901,ASSAULT,10,NORTHERN,10,Monday
902,ASSAULT,10,NORTHERN,6,Saturday
903,ASSAULT,10,NORTHERN,6,Sunday
904,ASSAULT,10,NORTHERN,11,Thursday
905,ASSAULT,10,NORTHERN,7,Tuesday
906,ASSAULT,10,NORTHERN,12,Wednesday
907,ASSAULT,10,PARK,6,Friday
908,ASSAULT,10,PARK,4,Monday
909,ASSAULT,10,PARK,1,Saturday
910,ASSAULT,10,PARK,4,Sunday
911,ASSAULT,10,PARK,5,Thursday
912,ASSAULT,10,PARK,3,Tuesday
913,ASSAULT,10,PARK,2,Wednesday
914,ASSAULT,10,RICHMOND,9,Friday
915,ASSAULT,10,RICHMOND,9,Saturday
916,ASSAULT,10,RICHMOND,1,Sunday
917,ASSAULT,10,RICHMOND,4,Thursday
918,ASSAULT,10,RICHMOND,2,Tuesday
919,ASSAULT,10,RICHMOND,3,Wednesday
920,ASSAULT,10,SOUTHERN,24,Friday
921,ASSAULT,10,SOUTHERN,12,Monday
922,ASSAULT,10,SOUTHERN,12,Saturday
923,ASSAULT,10,SOUTHERN,9,Sunday
924,ASSAULT,10,SOUTHERN,20,Thursday
925,ASSAULT,10,SOUTHERN,17,Tuesday
926,ASSAULT,10,SOUTHERN,16,Wednesday
927,ASSAULT,10,TARAVAL,5,Friday
928,ASSAULT,10,TARAVAL,4,Monday
929,ASSAULT,10,TARAVAL,3,Saturday
930,ASSAULT,10,TARAVAL,5,Sunday
931,ASSAULT,10,TARAVAL,8,Thursday
932,ASSAULT,10,TARAVAL,6,Tuesday
933,ASSAULT,10,TARAVAL,4,Wednesday
934,ASSAULT,10,TENDERLOIN,12,Friday
935,ASSAULT,10,TENDERLOIN,7,Monday
936,ASSAULT,10,TENDERLOIN,5,Saturday
937,ASSAULT,10,TENDERLOIN,4,Sunday
938,ASSAULT,10,TENDERLOIN,4,Thursday
939,ASSAULT,10,TENDERLOIN,18,Tuesday
940,ASSAULT,10,TENDERLOIN,5,Wednesday
941,ASSAULT,11,BAYVIEW,6,Friday
942,ASSAULT,11,BAYVIEW,6,Monday
943,ASSAULT,11,BAYVIEW,14,Saturday
944,ASSAULT,11,BAYVIEW,10,Sunday
945,ASSAULT,11,BAYVIEW,6,Thursday
946,ASSAULT,11,BAYVIEW,6,Tuesday
947,ASSAULT,11,BAYVIEW,6,Wednesday
948,ASSAULT,11,CENTRAL,9,Friday
949,ASSAULT,11,CENTRAL,13,Monday
950,ASSAULT,11,CENTRAL,12,Saturday
951,ASSAULT,11,CENTRAL,3,Sunday
952,ASSAULT,11,CENTRAL,5,Thursday
953,ASSAULT,11,CENTRAL,5,Tuesday
954,ASSAULT,11,CENTRAL,12,Wednesday
955,ASSAULT,11,INGLESIDE,5,Friday
956,ASSAULT,11,INGLESIDE,9,Monday
957,ASSAULT,11,INGLESIDE,12,Saturday
958,ASSAULT,11,INGLESIDE,11,Sunday
959,ASSAULT,11,INGLESIDE,4,Thursday
960,ASSAULT,11,INGLESIDE,10,Tuesday
961,ASSAULT,11,INGLESIDE,6,Wednesday
962,ASSAULT,11,MISSION,9,Friday
963,ASSAULT,11,MISSION,18,Monday
964,ASSAULT,11,MISSION,14,Saturday
965,ASSAULT,11,MISSION,13,Sunday
966,ASSAULT,11,MISSION,9,Thursday
967,ASSAULT,11,MISSION,9,Tuesday
968,ASSAULT,11,MISSION,10,Wednesday
969,ASSAULT,11,NORTHERN,9,Friday
970,ASSAULT,11,NORTHERN,16,Monday
971,ASSAULT,11,NORTHERN,17,Saturday
972,ASSAULT,11,NORTHERN,4,Sunday
973,ASSAULT,11,NORTHERN,9,Thursday
974,ASSAULT,11,NORTHERN,3,Tuesday
975,ASSAULT,11,NORTHERN,17,Wednesday
976,ASSAULT,11,PARK,4,Friday
977,ASSAULT,11,PARK,2,Monday
978,ASSAULT,11,PARK,1,Saturday
979,ASSAULT,11,PARK,2,Thursday
980,ASSAULT,11,PARK,4,Tuesday
981,ASSAULT,11,PARK,8,Wednesday
982,ASSAULT,11,RICHMOND,2,Friday
983,ASSAULT,11,RICHMOND,2,Monday
984,ASSAULT,11,RICHMOND,4,Saturday
985,ASSAULT,11,RICHMOND,6,Thursday
986,ASSAULT,11,RICHMOND,2,Tuesday
987,ASSAULT,11,RICHMOND,3,Wednesday
988,ASSAULT,11,SOUTHERN,13,Friday
989,ASSAULT,11,SOUTHERN,14,Monday
990,ASSAULT,11,SOUTHERN,27,Saturday
991,ASSAULT,11,SOUTHERN,11,Sunday
992,ASSAULT,11,SOUTHERN,13,Thursday
993,ASSAULT,11,SOUTHERN,20,Tuesday
994,ASSAULT,11,SOUTHERN,17,Wednesday
995,ASSAULT,11,TARAVAL,4,Friday
996,ASSAULT,11,TARAVAL,6,Monday
997,ASSAULT,11,TARAVAL,4,Saturday
998,ASSAULT,11,TARAVAL,6,Sunday
999,ASSAULT,11,TARAVAL,7,Thursday
1000,ASSAULT,11,TARAVAL,6,Tuesday
1001,ASSAULT,11,TARAVAL,2,Wednesday
1002,ASSAULT,11,TENDERLOIN,10,Friday
1003,ASSAULT,11,TENDERLOIN,3,Monday
1004,ASSAULT,11,TENDERLOIN,11,Saturday
1005,ASSAULT,11,TENDERLOIN,9,Sunday
1006,ASSAULT,11,TENDERLOIN,7,Thursday
1007,ASSAULT,11,TENDERLOIN,7,Tuesday
1008,ASSAULT,11,TENDERLOIN,5,Wednesday
1009,ASSAULT,12,BAYVIEW,4,Friday
1010,ASSAULT,12,BAYVIEW,8,Monday
1011,ASSAULT,12,BAYVIEW,16,Saturday
1012,ASSAULT,12,BAYVIEW,6,Sunday
1013,ASSAULT,12,BAYVIEW,17,Thursday
1014,ASSAULT,12,BAYVIEW,8,Tuesday
1015,ASSAULT,12,BAYVIEW,8,Wednesday
1016,ASSAULT,12,CENTRAL,2,Friday
1017,ASSAULT,12,CENTRAL,7,Monday
1018,ASSAULT,12,CENTRAL,5,Saturday
1019,ASSAULT,12,CENTRAL,11,Sunday
1020,ASSAULT,12,CENTRAL,5,Thursday
1021,ASSAULT,12,CENTRAL,8,Tuesday
1022,ASSAULT,12,CENTRAL,5,Wednesday
1023,ASSAULT,12,INGLESIDE,15,Friday
1024,ASSAULT,12,INGLESIDE,9,Monday
1025,ASSAULT,12,INGLESIDE,19,Saturday
1026,ASSAULT,12,INGLESIDE,8,Sunday
1027,ASSAULT,12,INGLESIDE,10,Thursday
1028,ASSAULT,12,INGLESIDE,8,Tuesday
1029,ASSAULT,12,INGLESIDE,11,Wednesday
1030,ASSAULT,12,MISSION,12,Friday
1031,ASSAULT,12,MISSION,14,Monday
1032,ASSAULT,12,MISSION,5,Saturday
1033,ASSAULT,12,MISSION,9,Sunday
1034,ASSAULT,12,MISSION,13,Thursday
1035,ASSAULT,12,MISSION,17,Tuesday
1036,ASSAULT,12,MISSION,19,Wednesday
1037,ASSAULT,12,NORTHERN,10,Friday
1038,ASSAULT,12,NORTHERN,12,Monday
1039,ASSAULT,12,NORTHERN,13,Saturday
1040,ASSAULT,12,NORTHERN,6,Sunday
1041,ASSAULT,12,NORTHERN,16,Thursday
1042,ASSAULT,12,NORTHERN,16,Tuesday
1043,ASSAULT,12,NORTHERN,14,Wednesday
1044,ASSAULT,12,PARK,6,Friday
1045,ASSAULT,12,PARK,4,Monday
1046,ASSAULT,12,PARK,8,Saturday
1047,ASSAULT,12,PARK,1,Sunday
1048,ASSAULT,12,PARK,3,Tuesday
1049,ASSAULT,12,PARK,4,Wednesday
1050,ASSAULT,12,RICHMOND,2,Friday
1051,ASSAULT,12,RICHMOND,1,Monday
1052,ASSAULT,12,RICHMOND,6,Saturday
1053,ASSAULT,12,RICHMOND,4,Sunday
1054,ASSAULT,12,RICHMOND,5,Thursday
1055,ASSAULT,12,RICHMOND,5,Tuesday
1056,ASSAULT,12,RICHMOND,5,Wednesday
1057,ASSAULT,12,SOUTHERN,24,Friday
1058,ASSAULT,12,SOUTHERN,17,Monday
1059,ASSAULT,12,SOUTHERN,7,Saturday
1060,ASSAULT,12,SOUTHERN,16,Sunday
1061,ASSAULT,12,SOUTHERN,16,Thursday
1062,ASSAULT,12,SOUTHERN,11,Tuesday
1063,ASSAULT,12,SOUTHERN,9,Wednesday
1064,ASSAULT,12,TARAVAL,6,Friday
1065,ASSAULT,12,TARAVAL,12,Monday
1066,ASSAULT,12,TARAVAL,19,Saturday
1067,ASSAULT,12,TARAVAL,6,Sunday
1068,ASSAULT,12,TARAVAL,7,Thursday
1069,ASSAULT,12,TARAVAL,16,Tuesday
1070,ASSAULT,12,TARAVAL,9,Wednesday
1071,ASSAULT,12,TENDERLOIN,6,Friday
1072,ASSAULT,12,TENDERLOIN,9,Monday
1073,ASSAULT,12,TENDERLOIN,10,Saturday
1074,ASSAULT,12,TENDERLOIN,11,Sunday
1075,ASSAULT,12,TENDERLOIN,8,Thursday
1076,ASSAULT,12,TENDERLOIN,7,Tuesday
1077,ASSAULT,12,TENDERLOIN,12,Wednesday
1078,ASSAULT,13,BAYVIEW,13,Friday
1079,ASSAULT,13,BAYVIEW,7,Monday
1080,ASSAULT,13,BAYVIEW,9,Saturday
1081,ASSAULT,13,BAYVIEW,14,Sunday
1082,ASSAULT,13,BAYVIEW,9,Thursday
1083,ASSAULT,13,BAYVIEW,16,Tuesday
1084,ASSAULT,13,BAYVIEW,9,Wednesday
1085,ASSAULT,13,CENTRAL,5,Friday
1086,ASSAULT,13,CENTRAL,7,Monday
1087,ASSAULT,13,CENTRAL,8,Saturday
1088,ASSAULT,13,CENTRAL,8,Sunday
1089,ASSAULT,13,CENTRAL,1,Thursday
1090,ASSAULT,13,CENTRAL,6,Tuesday
1091,ASSAULT,13,INGLESIDE,10,Friday
1092,ASSAULT,13,INGLESIDE,9,Monday
1093,ASSAULT,13,INGLESIDE,10,Saturday
1094,ASSAULT,13,INGLESIDE,10,Sunday
1095,ASSAULT,13,INGLESIDE,5,Thursday
1096,ASSAULT,13,INGLESIDE,8,Tuesday
1097,ASSAULT,13,INGLESIDE,10,Wednesday
1098,ASSAULT,13,MISSION,13,Friday
1099,ASSAULT,13,MISSION,14,Monday
1100,ASSAULT,13,MISSION,11,Saturday
1101,ASSAULT,13,MISSION,20,Sunday
1102,ASSAULT,13,MISSION,16,Thursday
1103,ASSAULT,13,MISSION,10,Tuesday
1104,ASSAULT,13,MISSION,16,Wednesday
1105,ASSAULT,13,NORTHERN,9,Friday
1106,ASSAULT,13,NORTHERN,10,Monday
1107,ASSAULT,13,NORTHERN,9,Saturday
1108,ASSAULT,13,NORTHERN,11,Sunday
1109,ASSAULT,13,NORTHERN,11,Thursday
1110,ASSAULT,13,NORTHERN,13,Tuesday
1111,ASSAULT,13,NORTHERN,11,Wednesday
1112,ASSAULT,13,PARK,3,Friday
1113,ASSAULT,13,PARK,2,Monday
1114,ASSAULT,13,PARK,2,Saturday
1115,ASSAULT,13,PARK,10,Sunday
1116,ASSAULT,13,PARK,3,Thursday
1117,ASSAULT,13,PARK,2,Tuesday
1118,ASSAULT,13,PARK,5,Wednesday
1119,ASSAULT,13,RICHMOND,2,Friday
1120,ASSAULT,13,RICHMOND,1,Monday
1121,ASSAULT,13,RICHMOND,3,Saturday
1122,ASSAULT,13,RICHMOND,3,Sunday
1123,ASSAULT,13,RICHMOND,7,Thursday
1124,ASSAULT,13,RICHMOND,5,Tuesday
1125,ASSAULT,13,RICHMOND,2,Wednesday
1126,ASSAULT,13,SOUTHERN,12,Friday
1127,ASSAULT,13,SOUTHERN,12,Monday
1128,ASSAULT,13,SOUTHERN,14,Saturday
